# RaceRender Data: TrackAddict 4.3.5 on Android 9 [samsung SM-N960F] (Mode: 0)
# End Point: 51.99907, 13.68830  @ -1.00 deg
# GPS: Android; Mode: Android
# User Settings: SL1;U1;AS1;LT1/1;EC0;VC-1;VQ3;VS0;VSOIS0;VIF1
# Device Free Space: 92967 MB
"Time","UTC Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (Km/h)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (kPa)","Pressure Altitude (m)"
470.894,1559734581.894,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.74,0.21,0.09,1,100.43,74.8
470.949,1559734581.949,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.74,0.19,0.09,1,100.37,80.1
471.000,1559734582.000,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.74,0.19,0.09,1,100.37,80.1
471.050,1559734582.050,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.77,0.21,0.09,1,100.37,80.1
471.104,1559734582.104,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.78,0.21,0.09,1,100.37,80.1
471.153,1559734582.153,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.79,0.23,0.09,1,100.37,80.1
471.207,1559734582.207,1,0,0,0,0.000,51.9985290,13.6860609,56.1,184,0.0,139.2,24.0,-0.80,0.16,0.09,1,100.43,74.8
471.247,1559734582.247,1,0,0,1,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.80,0.19,0.10,0,100.43,74.8
471.299,1559734582.299,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.80,0.19,0.10,0,100.43,74.8
471.348,1559734582.348,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.84,0.24,0.09,0,100.43,74.8
471.401,1559734582.401,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.87,0.24,0.09,0,100.43,74.8
471.447,1559734582.447,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.84,0.23,0.11,0,100.43,74.8
471.498,1559734582.498,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.84,0.21,0.15,0,100.43,74.8
471.547,1559734582.547,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.83,0.21,0.11,0,100.43,74.8
471.598,1559734582.598,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.84,0.21,0.10,0,100.43,74.8
471.648,1559734582.648,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.82,0.22,0.10,0,100.43,74.8
471.701,1559734582.701,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.85,0.25,0.11,0,100.43,74.9
471.748,1559734582.748,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.82,0.26,0.15,0,100.43,74.9
471.798,1559734582.798,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.78,0.26,0.15,0,100.43,74.9
471.848,1559734582.848,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.75,0.26,0.16,0,100.43,74.9
471.899,1559734582.899,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.71,0.23,0.18,0,100.43,74.9
471.948,1559734582.948,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.71,0.23,0.18,0,100.43,75.0
472.001,1559734583.001,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.76,0.26,0.12,0,100.43,75.0
472.048,1559734583.048,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.76,0.28,0.12,0,100.43,75.0
472.099,1559734583.099,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.76,0.28,0.13,0,100.43,75.0
472.149,1559734583.149,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.73,0.28,0.13,0,100.43,75.0
472.198,1559734583.198,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.73,0.24,0.12,0,100.43,75.1
472.249,1559734583.249,1,0,0,0,0.000,51.9984672,13.6860706,59.0,194,40.9,226.6,24.0,-0.71,0.23,0.12,0,100.43,75.1
472.261,1559734583.261,1,0,0,1,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.71,0.23,0.19,0,100.43,75.1
472.309,1559734583.309,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.71,0.25,0.19,0,100.43,75.1
472.361,1559734583.361,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.80,0.27,0.14,0,100.43,75.1
472.408,1559734583.408,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.72,0.26,0.13,0,100.43,75.1
472.459,1559734583.459,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.80,0.26,0.13,0,100.42,75.3
472.508,1559734583.508,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.78,0.24,0.13,0,100.42,75.3
472.559,1559734583.559,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.79,0.24,0.17,0,100.42,75.3
472.608,1559734583.608,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.79,0.21,0.17,0,100.42,75.3
472.661,1559734583.661,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.82,0.20,0.15,0,100.42,75.3
472.708,1559734583.708,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.84,0.14,0.15,0,100.42,75.4
472.759,1559734583.759,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.88,0.11,0.14,0,100.42,75.4
472.808,1559734583.808,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.88,0.04,0.09,0,100.42,75.4
472.859,1559734583.859,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.90,0.01,0.09,0,100.42,75.4
472.909,1559734583.909,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.92,0.00,0.07,0,100.42,75.4
472.961,1559734583.961,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.92,0.01,0.04,0,100.42,75.8
473.011,1559734584.011,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.92,0.00,0.04,0,100.42,75.8
473.059,1559734584.059,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.92,-0.02,0.04,0,100.42,75.8
473.108,1559734584.108,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.92,-0.02,0.04,0,100.42,75.8
473.160,1559734584.160,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.98,-0.03,0.04,0,100.42,75.7
473.207,1559734584.207,1,0,0,0,0.000,51.9983909,13.6859331,59.3,194,43.9,232.3,48.0,-0.98,-0.03,0.04,0,100.42,75.7
473.244,1559734584.244,1,0,0,1,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,-0.03,0.06,0,100.42,75.7
473.303,1559734584.303,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,-0.02,0.06,0,100.42,75.7
473.358,1559734584.358,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,-0.01,0.05,0,100.42,75.7
473.408,1559734584.408,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-1.00,-0.01,0.05,0,100.42,75.7
473.459,1559734584.459,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,-0.01,0.05,0,100.42,75.5
473.508,1559734584.508,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-1.00,-0.01,0.05,0,100.42,75.5
473.560,1559734584.560,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,0.05,0.05,0,100.42,75.5
473.608,1559734584.608,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.98,0.07,0.05,0,100.42,75.5
473.661,1559734584.661,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.94,0.13,0.07,0,100.42,75.5
473.710,1559734584.710,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.89,0.21,0.13,0,100.42,75.4
473.760,1559734584.760,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.89,0.22,0.13,0,100.42,75.4
473.821,1559734584.821,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.88,0.27,0.11,0,100.42,75.4
473.869,1559734584.869,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.93,0.27,0.11,0,100.42,75.4
473.922,1559734584.922,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.89,0.26,0.12,0,100.42,75.4
473.969,1559734584.969,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.93,0.26,0.13,0,100.42,75.4
474.020,1559734585.020,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.89,0.25,0.12,0,100.42,75.4
474.069,1559734585.069,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.87,0.25,0.11,0,100.42,75.4
474.120,1559734585.120,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.85,0.24,0.10,0,100.42,75.4
474.177,1559734585.177,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.84,0.23,0.10,0,100.42,75.7
474.233,1559734585.233,1,0,0,0,0.000,51.9983167,13.6857503,60.4,198,42.9,235.4,16.0,-0.84,0.22,0.08,0,100.42,75.7
474.251,1559734585.251,1,0,0,1,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.84,0.22,0.08,0,100.42,75.7
474.299,1559734585.299,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.85,0.28,0.08,0,100.42,75.7
474.348,1559734585.348,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.84,0.28,0.11,0,100.42,75.7
474.400,1559734585.400,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.23,0.15,0,100.42,75.7
474.449,1559734585.449,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.77,0.23,0.16,0,100.42,75.8
474.499,1559734585.499,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.23,0.16,0,100.42,75.8
474.548,1559734585.548,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.79,0.23,0.12,0,100.42,75.8
474.599,1559734585.599,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.23,0.09,0,100.42,75.8
474.648,1559734585.648,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.23,0.09,0,100.42,75.8
474.702,1559734585.702,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.29,0.09,0,100.42,75.8
474.749,1559734585.749,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.81,0.29,0.10,0,100.42,75.8
474.799,1559734585.799,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.78,0.27,0.10,0,100.42,75.8
474.846,1559734585.846,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.71,0.24,0.14,0,100.42,75.8
474.899,1559734585.899,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.69,0.24,0.15,0,100.42,75.8
474.946,1559734585.946,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.65,0.24,0.18,0,100.42,76.0
475.001,1559734586.001,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.65,0.26,0.18,0,100.42,76.0
475.049,1559734586.049,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.65,0.26,0.16,0,100.42,76.0
475.099,1559734586.099,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.65,0.26,0.16,0,100.42,76.0
475.148,1559734586.148,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.64,0.22,0.16,0,100.42,76.0
475.197,1559734586.197,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.64,0.22,0.17,0,100.41,76.1
475.249,1559734586.249,1,0,0,0,0.000,51.9982824,13.6855354,60.8,200,48.9,273.5,16.0,-0.64,0.27,0.14,0,100.41,76.1
475.275,1559734586.275,1,0,0,1,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.65,0.32,0.12,0,100.41,76.1
475.328,1559734586.328,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.73,0.37,0.12,0,100.41,76.1
475.378,1559734586.378,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.73,0.47,0.12,0,100.41,76.1
475.428,1559734586.428,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.73,0.47,0.07,0,100.41,76.3
475.480,1559734586.480,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.72,0.45,0.07,0,100.41,76.3
475.528,1559734586.528,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.71,0.30,0.10,0,100.41,76.3
475.578,1559734586.578,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.66,0.26,0.15,0,100.41,76.3
475.629,1559734586.629,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.66,0.20,0.16,0,100.41,76.3
475.679,1559734586.679,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.66,0.20,0.15,0,100.41,76.5
475.728,1559734586.728,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.66,0.27,0.13,0,100.41,76.5
475.781,1559734586.781,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.72,0.31,0.08,0,100.41,76.5
475.830,1559734586.830,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.74,0.33,0.07,0,100.41,76.5
475.878,1559734586.878,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.74,0.32,0.07,0,100.41,76.5
475.929,1559734586.929,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.75,0.32,0.10,0,100.41,76.6
475.979,1559734586.979,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.70,0.32,0.12,0,100.41,76.6
476.031,1559734587.031,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.72,0.29,0.12,0,100.41,76.6
476.083,1559734587.083,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.72,0.29,0.12,0,100.41,76.6
476.130,1559734587.130,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.76,0.29,0.13,0,100.41,76.6
476.177,1559734587.177,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.76,0.29,0.08,0,100.40,77.1
476.228,1559734587.228,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.77,0.26,0.08,0,100.40,77.1
476.277,1559734587.277,1,0,0,0,0.000,51.9983201,13.6852922,58.4,192,48.6,275.3,24.0,-0.78,0.17,0.05,0,100.40,77.1
476.279,1559734587.279,1,0,0,1,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.78,0.17,0.05,0,100.40,77.1
476.328,1559734587.328,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.81,0.11,0.03,0,100.40,77.1
476.381,1559734587.381,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.81,0.08,0.01,0,100.40,77.1
476.427,1559734587.427,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.81,-0.03,0.01,0,100.40,77.4
476.478,1559734587.478,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.81,-0.07,0.02,0,100.40,77.4
476.529,1559734587.529,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.82,-0.07,0.02,0,100.40,77.4
476.580,1559734587.580,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.82,-0.09,0.01,0,100.40,77.4
476.627,1559734587.627,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.86,-0.10,0.01,0,100.40,77.4
476.681,1559734587.681,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.87,-0.09,0.02,0,100.40,77.4
476.729,1559734587.729,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.88,-0.08,0.03,0,100.40,77.4
476.778,1559734587.778,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.91,-0.08,0.02,0,100.40,77.4
476.830,1559734587.830,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.92,-0.08,0.00,0,100.40,77.4
476.878,1559734587.878,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.94,-0.05,0.00,0,100.40,77.4
476.929,1559734587.929,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.92,-0.05,0.05,0,100.40,77.1
476.981,1559734587.981,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.91,-0.04,0.05,0,100.40,77.1
477.033,1559734588.033,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.91,-0.04,0.05,0,100.40,77.1
477.083,1559734588.083,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.85,-0.06,0.03,0,100.40,77.1
477.139,1559734588.139,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.78,-0.06,0.05,0,100.40,77.1
477.186,1559734588.186,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.77,-0.09,0.05,0,100.40,77.4
477.245,1559734588.245,1,0,0,0,0.000,51.9983721,13.6851545,58.8,193,25.3,277.6,32.0,-0.74,-0.06,0.05,0,100.40,77.4
477.254,1559734588.254,1,0,0,1,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.06,0.06,0,100.40,77.4
477.308,1559734588.308,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.06,0.05,0,100.40,77.4
477.358,1559734588.358,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.05,0.01,0,100.40,77.4
477.407,1559734588.407,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.73,-0.05,-0.04,0,100.40,77.4
477.461,1559734588.461,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.76,-0.02,-0.04,0,100.40,77.6
477.508,1559734588.508,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.77,-0.02,-0.02,0,100.40,77.6
477.558,1559734588.558,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.76,-0.04,0.02,0,100.40,77.6
477.608,1559734588.608,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.06,0.04,0,100.40,77.6
477.659,1559734588.659,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.06,0.07,0,100.39,77.8
477.707,1559734588.707,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.70,-0.05,0.07,0,100.39,77.8
477.761,1559734588.761,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.67,-0.05,0.04,0,100.39,77.8
477.808,1559734588.808,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.65,-0.05,0.02,0,100.39,77.8
477.858,1559734588.858,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.64,-0.04,0.02,0,100.39,77.8
477.909,1559734588.909,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.63,-0.04,0.01,0,100.39,77.8
477.959,1559734588.959,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.59,-0.03,0.01,0,100.39,77.8
478.008,1559734589.008,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.59,-0.07,-0.03,0,100.39,77.8
478.062,1559734589.062,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.59,-0.07,-0.03,0,100.39,77.8
478.108,1559734589.108,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.61,-0.09,-0.04,0,100.39,77.8
478.157,1559734589.157,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.64,-0.11,-0.04,0,100.39,77.8
478.206,1559734589.206,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.64,-0.13,-0.04,0,100.39,78.3
478.258,1559734589.258,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.66,-0.13,-0.03,0,100.39,78.3
478.307,1559734589.307,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.69,-0.17,-0.03,0,100.39,78.3
478.362,1559734589.362,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.71,-0.17,-0.06,0,100.39,78.3
478.420,1559734589.420,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.77,-0.19,-0.06,0,100.39,78.4
478.468,1559734589.468,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.77,-0.19,-0.06,0,100.39,78.4
478.519,1559734589.519,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.80,-0.19,-0.05,0,100.39,78.4
478.569,1559734589.569,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.81,-0.19,-0.05,0,100.39,78.4
478.618,1559734589.618,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.87,-0.19,-0.05,0,100.39,78.4
478.669,1559734589.669,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.19,-0.12,0,100.39,78.2
478.722,1559734589.722,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.19,-0.12,0,100.39,78.2
478.768,1559734589.768,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.92,-0.19,-0.12,0,100.39,78.2
478.819,1559734589.819,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.85,-0.21,-0.03,0,100.39,78.2
478.870,1559734589.870,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.85,-0.21,-0.03,0,100.39,78.2
478.920,1559734589.920,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.87,-0.21,-0.03,0,100.39,78.3
478.970,1559734589.970,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.87,-0.20,-0.03,0,100.39,78.3
479.024,1559734590.024,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.89,-0.23,-0.04,0,100.39,78.3
479.085,1559734590.085,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.19,-0.08,0,100.39,78.3
479.142,1559734590.142,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.91,-0.21,-0.08,0,100.39,78.3
479.200,1559734590.200,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.19,-0.08,0,100.39,78.2
479.249,1559734590.249,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.21,-0.08,0,100.39,78.2
479.298,1559734590.298,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.20,-0.03,0,100.39,78.2
479.350,1559734590.350,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.20,-0.03,0,100.39,78.2
479.399,1559734590.399,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.19,-0.04,0,100.39,78.2
479.452,1559734590.452,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.90,-0.15,-0.04,0,100.39,78.0
479.502,1559734590.502,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.91,-0.15,-0.04,0,100.39,78.0
479.553,1559734590.553,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.92,-0.15,-0.04,0,100.39,78.0
479.602,1559734590.602,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.92,-0.17,-0.05,0,100.39,78.0
479.648,1559734590.648,1,0,0,0,0.000,51.9983999,13.6851235,54.9,180,13.5,290.1,16.0,-0.93,-0.16,-0.05,0,100.39,78.0
